,text,label,label_name
7817,i recently attended a presentation by kingdom bank zimbabwe they are doing a series of road shows in and around zimbabwe i feel they are basically trying to get zimbabweans back into trusting the bank to some degree at least,1,joy
7818,i still cant make it for longer than a half hour in the office before feeling awful and having someone drive me home but i feel perfectly fine when im sitting on my butt on the couch all day,0,sadness
7819,i feel beaten and bruised from their harshness and wearied by their relentlessness,0,sadness
7820,i feel like it is cool for now but we wonder when fabolous plans to release his long awaited losos way rise to power album,1,joy
7821,im feeling really lethargic and weird today,0,sadness
7822,i feel somewhat hopeful about things,1,joy
7823,i thought it was nice so i left feeling pretty satisfied with the cafe,1,joy
7824,i feel extremely proud to live in a country where i can help to decide how i want my country run,1,joy
7825,i really do feel unfortunate for the person who has to carrry me,0,sadness
7826,i do feel a bit guilty about the mean things ive said about jahmene as i heard his brother committed suicide so i think that abuse by their dad must have been pretty hardcore,0,sadness
7827,i also feel hopeful when contacted by new congregations and then devastated when they choose another,1,joy
7828,i get the feeling she doesnt really want to talk to me now so im hesitant on what to do from now on,4,fear
7829,i feel like the proud parent who gets to see both kids go off to school together hand in hand and not be separated,1,joy
7830,i have so many bright little faces burned into my memory the kids who made my life feel worthwhile who made me feel glad that i had decided to apply to this program and who made the really difficult days worth it,1,joy
7831,i can pick at my skin for a while and make myself feel terrible and then when i feel bad enough that i need to make myself feel better i can stop and theres the illusion of released pressure,0,sadness
7832,i feel so honored that we could be a part of that fundraiser they did very well i am told and we hope to return another time,1,joy
7833,i feel ugly i mean i m being calle,0,sadness
7834,i am feeling festive and in the mood to give a gift,1,joy
7835,i will say that i am satisfied with my draw and feel that it is a perfect fit,1,joy
7836,i feel like this is going to be a terrific summer,1,joy
7837,i can feel my life is the most wonderful,1,joy
7838,i feel hated by,3,anger
7839,i had a blister the size of a quarter on my right foot so i wore my flip flops feeling badly about it until we got there and saw how casual the atmosphere was,1,joy
7840,i started this blog is because i was desperately lonely and i wanted someone to know how i was feeling all of the ugly thoughts and emotions,0,sadness
7841,i feel a fearless future,1,joy
7842,i always feel like im entirely pathetic and needy but those people usually tell me that i was neither just quieter than usual,0,sadness
7843,im feeling uncharacteristically smug to some extent as my usually unheard of planning has indeed beaten the weather with the toddler possessing a winter coat a polar fleece all in one and fluffy lined snow boots,1,joy
7844,i wake up feeling all beaten up and i dont feel that way right now im probably going to be tempted to do the lake again,0,sadness
7845,i know that im carrying an obvious prejudice into all of this because of my own feelings about watching them be repeatedly tortured on this topic,3,anger
7846,i didnt feel particularly sociable,1,joy
7847,i feel relaxed energized and im breathing more fully without extra effort,1,joy
7848,i do feel devastated,0,sadness
7849,i have been feeling is any indication on this childs personality then i am petrified,4,fear
7850,im feeling agitated again the usual evening mood that is becoming the norm,4,fear
7851,im not as mad and upset as i was on day but i feel scared now,4,fear
7852,i have noticed more symptoms coming back over sleeping and eating feeling lethargic my temper and doing less around the house,0,sadness
7853,i feel kind of strange,4,fear
7854,i feel so lucky that my parents made a point to take us everywhere and anywhere they could,1,joy
7855,i love more than anyone made me feel like i hated them sooo much but i knew i didnt which really hurt i ened up being a dick and crying for like an hour in front of people which was even more stupid,0,sadness
7856,i dont know what i feel he seems sincere,1,joy
7857,when my mother was seriously ill and had to be admitted to the hospital,4,fear
7858,i should be able to head shot someone at the other end of a football field because i feel threatened by them,4,fear
7859,i feel furious about him not leaving,3,anger
7860,i am a year later heavier than ive ever been i gained back that lbs in the weeks i was pregnant trying to sort out feelings for my troubled marriage missing my hearts dream of dance wondering if ill ever want more kids again and if that makes me a horrible person,0,sadness
